what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516304222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516304397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516308715
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516309214
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516309306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516329794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516333623
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1339516333793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516340698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516344539
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1339516344777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516348087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516354841
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516356734
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516356735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516369031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516376805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516384807
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339516386224
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516386624
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516386707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516401172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516418372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516420252
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1339516420509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516428475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516431009
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1339516431222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516433003
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516434615
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516434615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516469566
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1339516471672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516472481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339516480160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516498057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516558545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516598147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516599352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516599871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516601409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516607453
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339516681154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516681294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516682877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516685524
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516696807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516696916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339516723389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516746172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516758786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516759631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516761659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516768353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516787741
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339516791563
activated,perspective,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.Perspective",1339516791619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516836633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516845078
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1339516849109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339516851266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516854955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339516856592
activated,perspective,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.Perspective",1339516905464
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339516906542
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1339516914423
