what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339167524790
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1339167529102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167547052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167556809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167565056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167569233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339167571624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167580217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167584029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167587371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167590940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167604279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167606434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339167690046
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1339167733639
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1339167733886
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339167733948
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339167734542
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1339167765380
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1339167765545
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1339167765574
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1339167765695
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1339167765901
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1339167765928
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1339167765985
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1339167766059
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1339167766062
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1339167766373
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1339167766385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167768497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167846951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167850752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167868950
activated,perspective,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.Perspective",1339167871105
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1339167871139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167872037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167873866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167885555
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339167908625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167908831
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1339167911186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167921031
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339167927870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167928085
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1339167928109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167939349
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339167941011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167941175
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1339167941203
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1339167942710
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339167942727
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339167944942
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1339167945361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167979093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339167981542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339168011362
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1339168012905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339168039394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339168041302
activated,perspective,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.Perspective",1339168044034
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1339168044062
